taille;desordre;typeDesordre;algo;accesses;comparisons;swaps;timeNano
10000;0;1;CountingSort;30001;0;0;63311
10000;0;1;QuickSort;601139;255203;108624;533541
10000;0;1;InsertionSort;29997;9999;0;6220
10000;0;1;BubbleSort;19998;9999;0;5490
10000;0;1;MergeSort;267232;69008;0;358841
10000;0;1;CountingSort;30001;0;0;56111
10000;0;1;QuickSort;496279;219790;85450;459752
10000;0;1;InsertionSort;29997;9999;0;4790
10000;0;1;BubbleSort;19998;9999;0;3890
10000;0;1;MergeSort;267232;69008;0;562711
10000;0;1;CountingSort;30001;0;0;45201
10000;0;1;QuickSort;523588;229204;91452;466361
10000;0;1;InsertionSort;29997;9999;0;4580
10000;0;1;BubbleSort;19998;9999;0;8890
10000;0;1;MergeSort;267232;69008;0;366080
10000;0;1;CountingSort;30001;0;0;182310
10000;0;1;QuickSort;491748;215940;85285;588271
10000;0;1;InsertionSort;29997;9999;0;4570
10000;0;1;BubbleSort;19998;9999;0;5400
10000;0;1;MergeSort;267232;69008;0;497531
10000;0;1;CountingSort;30001;0;0;209280
10000;0;1;QuickSort;504950;226055;86337;645581
10000;0;1;InsertionSort;29997;9999;0;6600
10000;0;1;BubbleSort;19998;9999;0;3960
10000;0;1;MergeSort;267232;69008;0;360541
10000;0;1;CountingSort;30001;0;0;188170
10000;0;1;QuickSort;562114;240751;100452;625301
10000;0;1;InsertionSort;29997;9999;0;4600
10000;0;1;BubbleSort;19998;9999;0;4060
10000;0;1;MergeSort;267232;69008;0;590432
10000;0;1;CountingSort;30001;0;0;395911
10000;0;1;QuickSort;514839;230703;88003;807712
10000;0;1;InsertionSort;29997;9999;0;4760
10000;0;1;BubbleSort;19998;9999;0;3960
10000;0;1;MergeSort;267232;69008;0;696161
10000;0;1;CountingSort;30001;0;0;54220
10000;0;1;QuickSort;492399;224406;82639;428951
10000;0;1;InsertionSort;29997;9999;0;4730
10000;0;1;BubbleSort;19998;9999;0;6370
10000;0;1;MergeSort;267232;69008;0;328371
10000;0;1;CountingSort;30001;0;0;56000
10000;0;1;QuickSort;547943;238871;96361;482371
10000;0;1;InsertionSort;29997;9999;0;3910
10000;0;1;BubbleSort;19998;9999;0;4070
10000;0;1;MergeSort;267232;69008;0;565581
10000;0;1;CountingSort;30001;0;0;42660
10000;0;1;QuickSort;596175;256116;106684;435191
10000;0;1;InsertionSort;29997;9999;0;5110
10000;0;1;BubbleSort;19998;9999;0;3280
10000;0;1;MergeSort;267232;69008;0;323371
10000;0;1;CountingSort;30001;0;0;62580
10000;0;1;QuickSort;533300;250034;87777;412951
10000;0;1;InsertionSort;29997;9999;0;4750
10000;0;1;BubbleSort;19998;9999;0;4100
10000;0;1;MergeSort;267232;69008;0;683082
10000;0;1;CountingSort;30001;0;0;54121
10000;0;1;QuickSort;515969;228491;89180;485911
10000;0;1;InsertionSort;29997;9999;0;4740
10000;0;1;BubbleSort;19998;9999;0;9460
10000;0;1;MergeSort;267232;69008;0;391051
10000;0;1;CountingSort;30001;0;0;387491
10000;0;1;QuickSort;508524;222213;88738;809721
10000;0;1;InsertionSort;29997;9999;0;4820
10000;0;1;BubbleSort;19998;9999;0;5640
10000;0;1;MergeSort;267232;69008;0;689091
10000;0;1;CountingSort;30001;0;0;50930
10000;0;1;QuickSort;523894;231034;90919;392351
10000;0;1;InsertionSort;29997;9999;0;3960
10000;0;1;BubbleSort;19998;9999;0;3270
10000;0;1;MergeSort;267232;69008;0;300081
10000;0;1;CountingSort;30001;0;0;51310
10000;0;1;QuickSort;523254;231123;90733;393551
10000;0;1;InsertionSort;29997;9999;0;10130
10000;0;1;BubbleSort;19998;9999;0;3270
10000;0;1;MergeSort;267232;69008;0;565191
10000;0;1;CountingSort;30001;0;0;38560
10000;0;1;QuickSort;544470;240243;94760;504161
10000;0;1;InsertionSort;29997;9999;0;3890
10000;0;1;BubbleSort;19998;9999;0;3190
10000;0;1;MergeSort;267232;69008;0;314591
10000;0;1;CountingSort;30001;0;0;51430
10000;0;1;QuickSort;493281;221055;84093;406941
10000;0;1;InsertionSort;29997;9999;0;31850
10000;0;1;BubbleSort;19998;9999;0;30671
10000;0;1;MergeSort;267232;69008;0;563211
10000;0;1;CountingSort;30001;0;0;73910
10000;0;1;QuickSort;585607;254506;103732;539041
10000;0;1;InsertionSort;29997;9999;0;4780
10000;0;1;BubbleSort;19998;9999;0;4270
10000;0;1;MergeSort;267232;69008;0;309981
10000;0;2;CountingSort;30001;0;0;1518124
10000;0;2;QuickSort;504091;223600;86827;4461610
10000;0;2;InsertionSort;29997;9999;0;1506353
10000;0;2;BubbleSort;19998;9999;0;899602
10000;0;2;MergeSort;267232;69008;0;2311885
10000;0;2;CountingSort;30001;0;0;1615764
10000;0;2;QuickSort;491303;216959;84777;7712488
10000;0;2;InsertionSort;29997;9999;0;962683
10000;0;2;BubbleSort;19998;9999;0;1003723
10000;0;2;MergeSort;267232;69008;0;655732
10000;0;2;CountingSort;30001;0;0;167291
10000;0;2;QuickSort;504995;226550;86139;3706578
10000;0;2;InsertionSort;29997;9999;0;1068802
10000;0;2;BubbleSort;19998;9999;0;994732
10000;0;2;MergeSort;267232;69008;0;667062
10000;0;2;CountingSort;30001;0;0;567701
10000;0;2;QuickSort;533178;235149;92699;938982
10000;0;2;InsertionSort;29997;9999;0;1081853
10000;0;2;BubbleSort;19998;9999;0;995613
10000;0;2;MergeSort;267232;69008;0;1255503
10000;0;2;CountingSort;30001;0;0;490381
10000;0;2;QuickSort;515527;228997;88837;748712
