taille;desordre;typeDesordre;algo;acces;comparaisons;echanges;temps
100000;0;3;CountingSort;300001;0;0;417350
100000;0;3;CountingSort;300001;0;0;424121
100000;0;3;CountingSort;300001;0;0;431541
100000;0;3;CountingSort;300001;0;0;451191
100000;0;3;CountingSort;300001;0;0;334691
100000;0;3;CountingSort;300001;0;0;413781
100000;0;3;CountingSort;300001;0;0;411011
100000;0;3;CountingSort;300001;0;0;421730
100000;0;3;CountingSort;300001;0;0;412751
100000;0;3;CountingSort;300001;0;0;410460
100000;0;3;CountingSort;300001;0;0;410111
100000;0;3;CountingSort;300001;0;0;409361
100000;0;3;CountingSort;300001;0;0;408861
100000;0;3;CountingSort;300001;0;0;409401
100000;0;3;CountingSort;300001;0;0;417161
100000;0;3;CountingSort;300001;0;0;416070
100000;0;3;CountingSort;300001;0;0;412280
100000;0;3;CountingSort;300001;0;0;412371
100000;0;3;CountingSort;300001;0;0;411090
100000;0;3;CountingSort;300001;0;0;415750
100000;0;3;CountingSort;300001;0;0;428151
100000;0;3;CountingSort;300001;0;0;406900
100000;0;3;CountingSort;300001;0;0;409470
100000;0;3;CountingSort;300001;0;0;434440
100000;0;3;CountingSort;300001;0;0;412251
100000;0;3;CountingSort;300001;0;0;340810
100000;0;3;CountingSort;300001;0;0;430621
100000;0;3;CountingSort;300001;0;0;419111
100000;0;3;CountingSort;300001;0;0;410660
100000;0;3;CountingSort;300001;0;0;421101
100000;0;3;CountingSort;300001;0;0;410870
100000;0;4;CountingSort;300001;0;0;4551326
100000;0;4;CountingSort;300001;0;0;4991086
100000;0;4;CountingSort;300001;0;0;3128484
100000;0;4;CountingSort;300001;0;0;749831
100000;0;4;CountingSort;300001;0;0;580651
100000;0;4;CountingSort;300001;0;0;569441
100000;0;4;CountingSort;300001;0;0;602131
100000;0;4;CountingSort;300001;0;0;575181
100000;0;4;CountingSort;300001;0;0;571810
100000;0;4;CountingSort;300001;0;0;608711
100000;0;4;CountingSort;300001;0;0;412721
100000;0;4;CountingSort;300001;0;0;507361
100000;0;4;CountingSort;300001;0;0;418051
100000;0;4;CountingSort;300001;0;0;437680
100000;0;4;CountingSort;300001;0;0;442560
100000;0;4;CountingSort;300001;0;0;447550
100000;0;4;CountingSort;300001;0;0;434871
100000;0;4;CountingSort;300001;0;0;513471
100000;0;4;CountingSort;300001;0;0;648001
100000;0;4;CountingSort;300001;0;0;605321
100000;0;4;CountingSort;300001;0;0;640461
100000;0;4;CountingSort;300001;0;0;639851
100000;0;4;CountingSort;300001;0;0;644581
100000;0;4;CountingSort;300001;0;0;639910
100000;0;4;CountingSort;300001;0;0;535540
100000;0;4;CountingSort;300001;0;0;555871
100000;0;4;CountingSort;300001;0;0;576270
100000;0;4;CountingSort;300001;0;0;593381
100000;0;4;CountingSort;300001;0;0;459871
100000;0;4;CountingSort;300001;0;0;565311
100000;0;4;CountingSort;300001;0;0;638031
100000;0;4;CountingSort;300001;0;0;420730
100000;0;4;CountingSort;300001;0;0;418801
100000;0;4;CountingSort;300001;0;0;428450
100000;0;4;CountingSort;300001;0;0;452051
100000;0;4;CountingSort;300001;0;0;408701
100000;0;4;CountingSort;300001;0;0;462020
100000;0;4;CountingSort;300001;0;0;416750
100000;0;4;CountingSort;300001;0;0;432770
100000;0;4;CountingSort;300001;0;0;427071
100000;0;4;CountingSort;300001;0;0;412500
100000;0;4;CountingSort;300001;0;0;418180
100000;0;4;CountingSort;300001;0;0;417640
100000;0;4;CountingSort;300001;0;0;428760
100000;0;4;CountingSort;300001;0;0;330321
100000;0;4;CountingSort;300001;0;0;422140
100000;0;4;CountingSort;300001;0;0;414291
100000;0;4;CountingSort;300001;0;0;408771
100000;0;4;CountingSort;300001;0;0;334250
100000;0;4;CountingSort;300001;0;0;423221
100000;0;4;CountingSort;300001;0;0;421690
100000;0;4;CountingSort;300001;0;0;418201
100000;0;4;CountingSort;300001;0;0;424170
100000;0;4;CountingSort;300001;0;0;412691
100000;0;4;CountingSort;300001;0;0;411330
100000;0;4;CountingSort;300001;0;0;432020
100000;0;4;CountingSort;300001;0;0;421181
100000;0;4;CountingSort;300001;0;0;410721
100000;0;4;CountingSort;300001;0;0;499060
100000;0;4;CountingSort;300001;0;0;423610
100000;0;4;CountingSort;300001;0;0;438951
100000;0;4;CountingSort;300001;0;0;461981
100000;0;4;CountingSort;300001;0;0;432290
100000;0;4;CountingSort;300001;0;0;427551
100000;0;4;CountingSort;300001;0;0;415800
100000;0;4;CountingSort;300001;0;0;409110
100000;0;4;CountingSort;300001;0;0;451250
100000;0;4;CountingSort;300001;0;0;422770
100000;0;4;CountingSort;300001;0;0;448751
100000;0;4;CountingSort;300001;0;0;2635523
100000;0;4;CountingSort;300001;0;0;3085144
100000;0;4;CountingSort;300001;0;0;441460
100000;0;4;CountingSort;300001;0;0;2399963
100000;0;4;CountingSort;300001;0;0;454791
100000;0;4;CountingSort;300001;0;0;446951
100000;0;4;CountingSort;300001;0;0;410160
100000;0;4;CountingSort;300001;0;0;417081
100000;0;4;CountingSort;300001;0;0;427620
100000;0;4;CountingSort;300001;0;0;439661
100000;0;4;CountingSort;300001;0;0;422371
100000;0;4;CountingSort;300001;0;0;411590
100000;0;4;CountingSort;300001;0;0;419030
