taille;desordre;typeDesordre;algo;acces;comparaisons;echanges;temps
100000;0;1;QuickSort;6456490;2931934;1108115;5390257
100000;0;1;QuickSort;6385256;2918339;1088986;4969207
100000;0;1;QuickSort;6530140;2953312;1125585;5077847
100000;0;1;QuickSort;6632725;2998852;1144610;4660576
100000;0;1;QuickSort;6521584;3011626;1103359;4491656
100000;0;1;QuickSort;6605553;3034017;1123864;6843779
100000;0;1;QuickSort;6385045;2942083;1081025;3903675
100000;0;1;QuickSort;6610370;3026882;1127777;7025429
100000;0;1;QuickSort;6466937;2983601;1094535;4196246
100000;0;1;QuickSort;7020586;3115624;1234946;4988257
100000;0;1;QuickSort;6956746;3193750;1187586;7669010
100000;0;1;QuickSort;6599002;3004489;1131595;4989187
100000;0;1;QuickSort;7299914;3260246;1279911;6903369
100000;0;1;QuickSort;6838353;3103863;1178218;5099977
100000;0;1;QuickSort;6484762;2937547;1115781;5370016
100000;0;1;QuickSort;6694919;3001175;1164536;6238498
100000;0;1;QuickSort;6962062;3213478;1182996;4855216
100000;0;1;QuickSort;6761899;3079093;1160976;7469180
100000;0;1;QuickSort;7008465;3163929;1214846;4897426
100000;0;1;QuickSort;6463063;2910742;1117431;5034976
100000;0;1;QuickSort;7312253;3348992;1254422;7694580
100000;0;1;QuickSort;6639926;3032978;1135632;5244646
100000;0;1;QuickSort;6555528;3027984;1109232;5157637
100000;0;1;QuickSort;6152042;2872922;1026436;6572898
100000;0;1;QuickSort;6391836;2937729;1084704;4839826
100000;0;1;QuickSort;6557228;2959901;1132434;6922999
100000;0;1;QuickSort;6569644;2970745;1133010;5224937
100000;0;1;QuickSort;7128188;3276794;1217092;5208516
100000;0;1;QuickSort;6482631;2947773;1111701;7152319
100000;0;1;QuickSort;6582432;3055263;1109012;4699696
100000;0;1;QuickSort;6806512;3077299;1176459;4978016
100000;0;1;QuickSort;6543082;2945233;1132707;7163099
100000;0;1;QuickSort;6687369;3032352;1151659;5017166
100000;0;1;QuickSort;7891530;3509421;1394208;7775810
100000;0;1;QuickSort;6675367;3034930;1146850;4918956
100000;0;1;QuickSort;6669955;3038863;1143705;4279725
100000;0;1;QuickSort;6387426;2920647;1088865;6813199
